Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2018,CA,California,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),Yes,"Other, non-Hispanic",Race/Ethnicity,153,70,62.4,77.6,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC16,06,RACE06,CAT4,_DENVST3,RESP046,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),No,"Other, non-Hispanic",Race/Ethnicity,72,30,22.4,37.6,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC16,06,RACE06,CAT4,_DENVST3,RESP054,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),Yes,"Multiracial, non-Hispanic",Race/Ethnicity,196,65.3,57.9,72.7,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC16,06,RACE07,CAT4,_DENVST3,RESP046,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),No,"Multiracial, non-Hispanic",Race/Ethnicity,96,34.7,27.3,42.1,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC16,06,RACE07,CAT4,_DENVST3,RESP054,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),Yes,Hispanic,Race/Ethnicity,2345,57.4,55.5,59.3,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC16,06,RACE08,CAT4,_DENVST3,RESP046,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),No,Hispanic,Race/Ethnicity,1754,42.6,40.7,44.5,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC16,06,RACE08,CAT4,_DENVST3,RESP054,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),Yes,Male,Gender,3880,64.2,62.6,65.8,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC16,06,SEX1,CAT2,_DENVST3,RESP046,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),No,Male,Gender,2196,35.8,34.2,37.4,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC16,06,SEX1,CAT2,_DENVST3,RESP054,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),Yes,Female,Gender,4056,70.4,68.8,72,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC16,06,SEX2,CAT2,_DENVST3,RESP046,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),No,Female,Gender,1732,29.6,28,31.2,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC16,06,SEX2,CAT2,_DENVST3,RESP054,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),Yes,18-24,Age Group,101,9.5,7.4,11.6,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,AGE01,CAT3,_EXTETH3,RESP046,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),No,18-24,Age Group,1025,90.5,88.4,92.6,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,AGE01,CAT3,_EXTETH3,RESP054,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),Yes,25-34,Age Group,431,24,21.6,26.3,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,AGE02,CAT3,_EXTETH3,RESP046,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),No,25-34,Age Group,1539,76,73.7,78.4,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,AGE02,CAT3,_EXTETH3,RESP054,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),Yes,35-44,Age Group,704,35.1,32.3,37.8,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,AGE03,CAT3,_EXTETH3,RESP046,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),No,35-44,Age Group,1292,64.9,62.2,67.7,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,AGE03,CAT3,_EXTETH3,RESP054,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),Yes,45-54,Age Group,821,42.8,39.9,45.6,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,AGE04,CAT3,_EXTETH3,RESP046,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),No,45-54,Age Group,1100,57.2,54.4,60.1,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,AGE04,CAT3,_EXTETH3,RESP054,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),Yes,55-64,Age Group,1135,54.1,51.1,57.1,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,AGE05,CAT3,_EXTETH3,RESP046,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),No,55-64,Age Group,978,45.9,42.9,48.9,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,AGE05,CAT3,_EXTETH3,RESP054,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),Yes,65+,Age Group,1666,65.1,62.3,67.9,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,AGE09,CAT3,_EXTETH3,RESP046,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),No,65+,Age Group,1014,34.9,32.1,37.7,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,AGE09,CAT3,_EXTETH3,RESP054,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,4858,39.6,38.4,40.8,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,BO1,CAT1,_EXTETH3,RESP046,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),No,Overall,Overall,6948,60.4,59.2,61.6,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,BO1,CAT1,_EXTETH3,RESP054,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),Yes,Less than H.S.,Education Attained,1030,58.5,55.5,61.5,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,EDUCA1,CAT5,_EXTETH3,RESP046,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),No,Less than H.S.,Education Attained,629,41.5,38.5,44.5,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,EDUCA1,CAT5,_EXTETH3,RESP054,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),Yes,H.S. or G.E.D.,Education Attained,1002,37.4,34.8,39.9,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,EDUCA2,CAT5,_EXTETH3,RESP046,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),No,H.S. or G.E.D.,Education Attained,1273,62.6,60.1,65.2,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,EDUCA2,CAT5,_EXTETH3,RESP054,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),Yes,Some post-H.S.,Education Attained,1301,39.9,37.6,42.2,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,EDUCA3,CAT5,_EXTETH3,RESP046,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),No,Some post-H.S.,Education Attained,1596,60.1,57.8,62.4,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,EDUCA3,CAT5,_EXTETH3,RESP054,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),Yes,College graduate,Education Attained,1508,29.9,28.1,31.7,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,EDUCA4,CAT5,_EXTETH3,RESP046,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),No,College graduate,Education Attained,3438,70.1,68.3,71.9,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,EDUCA4,CAT5,_EXTETH3,RESP054,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),Yes,"Less than $15,000",Household Income,883,53.8,50.5,57.2,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,INCOME1,CAT6,_EXTETH3,RESP046,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),No,"Less than $15,000",Household Income,644,46.2,42.8,49.5,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,INCOME1,CAT6,_EXTETH3,RESP054,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),Yes,"$15,000-$24,999",Household Income,666,48.2,44.9,51.6,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,INCOME2,CAT6,_EXTETH3,RESP046,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),No,"$15,000-$24,999",Household Income,639,51.8,48.4,55.1,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,INCOME2,CAT6,_EXTETH3,RESP054,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),Yes,"$25,000-$34,999",Household Income,460,45.2,40.8,49.5,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,INCOME3,CAT6,_EXTETH3,RESP046,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),No,"$25,000-$34,999",Household Income,492,54.8,50.5,59.2,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,INCOME3,CAT6,_EXTETH3,RESP054,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),Yes,"$35,000-$49,999",Household Income,494,41.6,37.4,45.7,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,INCOME4,CAT6,_EXTETH3,RESP046,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),No,"$35,000-$49,999",Household Income,623,58.4,54.3,62.6,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,INCOME4,CAT6,_EXTETH3,RESP054,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),Yes,"$50,000+",Household Income,1689,32.5,30.7,34.2,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,INCOME5,CAT6,_EXTETH3,RESP046,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),No,"$50,000+",Household Income,3602,67.5,65.8,69.3,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,INCOME5,CAT6,_EXTETH3,RESP054,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),Yes,"White, non-Hispanic",Race/Ethnicity,2094,36.9,35.2,38.5,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,RACE01,CAT4,_EXTETH3,RESP046,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),No,"White, non-Hispanic",Race/Ethnicity,3400,63.1,61.5,64.8,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,RACE01,CAT4,_EXTETH3,RESP054,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),Yes,"Black, non-Hispanic",Race/Ethnicity,312,46.9,41.7,52,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,RACE02,CAT4,_EXTETH3,RESP046,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),No,"Black, non-Hispanic",Race/Ethnicity,283,53.1,48,58.3,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,RACE02,CAT4,_EXTETH3,RESP054,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),Yes,"American Indian or Alaskan Native, non-Hispanic",Race/Ethnicity,62,49.1,37,61.2,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,RACE03,CAT4,_EXTETH3,RESP046,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),No,"American Indian or Alaskan Native, non-Hispanic",Race/Ethnicity,51,50.9,38.8,63,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,RACE03,CAT4,_EXTETH3,RESP054,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),Yes,"Asian, non-Hispanic",Race/Ethnicity,324,38.4,34.1,42.6,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,RACE04,CAT4,_EXTETH3,RESP046,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),No,"Asian, non-Hispanic",Race/Ethnicity,646,61.6,57.4,65.9,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,RACE04,CAT4,_EXTETH3,RESP054,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),Yes,"Native Hawaiian or other Pacific Islander, non-Hispanic",Race/Ethnicity,12,,,,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS13,TOPIC57,06,RACE05,CAT4,_EXTETH3,RESP046,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),No,"Native Hawaiian or other Pacific Islander, non-Hispanic",Race/Ethnicity,24,,,,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS13,TOPIC57,06,RACE05,CAT4,_EXTETH3,RESP054,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),Yes,"Other, non-Hispanic",Race/Ethnicity,87,32.6,24.9,40.4,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,RACE06,CAT4,_EXTETH3,RESP046,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),No,"Other, non-Hispanic",Race/Ethnicity,136,67.4,59.6,75.1,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,RACE06,CAT4,_EXTETH3,RESP054,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),Yes,"Multiracial, non-Hispanic",Race/Ethnicity,111,30.5,23.8,37.3,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,RACE07,CAT4,_EXTETH3,RESP046,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),No,"Multiracial, non-Hispanic",Race/Ethnicity,181,69.5,62.7,76.2,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,RACE07,CAT4,_EXTETH3,RESP054,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),Yes,Hispanic,Race/Ethnicity,1855,42.7,40.9,44.6,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,RACE08,CAT4,_EXTETH3,RESP046,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),No,Hispanic,Race/Ethnicity,2227,57.3,55.4,59.1,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,RACE08,CAT4,_EXTETH3,RESP054,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),Yes,Male,Gender,2433,39,37.3,40.6,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,SEX1,CAT2,_EXTETH3,RESP046,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),No,Male,Gender,3606,61,59.4,62.7,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,SEX1,CAT2,_EXTETH3,RESP054,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),Yes,Female,Gender,2425,40.3,38.6,42,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,SEX2,CAT2,_EXTETH3,RESP046,"(37.63864012300047, -120.99999953799971)"
2018,CA,California,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),No,Female,Gender,3342,59.7,58,61.4,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,06,SEX2,CAT2,_EXTETH3,RESP054,"(37.63864012300047, -120.99999953799971)"
2018,CO,Colorado,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),Yes,65-74,Age Group,122,8.6,7,10.2,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC04,08,AGE10,CAT3,_ALTETH3,RESP046,"(38.843840757000464, -106.13361092099967)"
2018,CO,Colorado,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),No,65-74,Age Group,1551,91.4,89.8,93,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC04,08,AGE10,CAT3,_ALTETH3,RESP054,"(38.843840757000464, -106.13361092099967)"
2018,CO,Colorado,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),Yes,75+,Age Group,122,12.4,10,14.7,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC04,08,AGE11,CAT3,_ALTETH3,RESP046,"(38.843840757000464, -106.13361092099967)"
2018,CO,Colorado,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),No,75+,Age Group,1022,87.6,85.3,90,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC04,08,AGE11,CAT3,_ALTETH3,RESP054,"(38.843840757000464, -106.13361092099967)"
2018,CO,Colorado,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,244,10,8.6,11.3,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC04,08,BO1,CAT1,_ALTETH3,RESP046,"(38.843840757000464, -106.13361092099967)"
2018,CO,Colorado,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),No,Overall,Overall,2573,90,88.7,91.4,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC04,08,BO1,CAT1,_ALTETH3,RESP054,"(38.843840757000464, -106.13361092099967)"
2018,CO,Colorado,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),Yes,Less than H.S.,Education Attained,35,30.3,20.9,39.7,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC04,08,EDUCA1,CAT5,_ALTETH3,RESP046,"(38.843840757000464, -106.13361092099967)"
2018,CO,Colorado,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),No,Less than H.S.,Education Attained,81,69.7,60.3,79.1,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC04,08,EDUCA1,CAT5,_ALTETH3,RESP054,"(38.843840757000464, -106.13361092099967)"
2018,CO,Colorado,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),Yes,H.S. or G.E.D.,Education Attained,94,17.7,14,21.4,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC04,08,EDUCA2,CAT5,_ALTETH3,RESP046,"(38.843840757000464, -106.13361092099967)"
2018,CO,Colorado,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),No,H.S. or G.E.D.,Education Attained,471,82.3,78.6,86,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC04,08,EDUCA2,CAT5,_ALTETH3,RESP054,"(38.843840757000464, -106.13361092099967)"
2018,CO,Colorado,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),Yes,Some post-H.S.,Education Attained,75,9.8,7.5,12.1,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC04,08,EDUCA3,CAT5,_ALTETH3,RESP046,"(38.843840757000464, -106.13361092099967)"
2018,CO,Colorado,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),No,Some post-H.S.,Education Attained,700,90.2,87.9,92.5,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC04,08,EDUCA3,CAT5,_ALTETH3,RESP054,"(38.843840757000464, -106.13361092099967)"
2018,CO,Colorado,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),Yes,College graduate,Education Attained,40,2.7,1.7,3.6,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC04,08,EDUCA4,CAT5,_ALTETH3,RESP046,"(38.843840757000464, -106.13361092099967)"
2018,CO,Colorado,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),No,College graduate,Education Attained,1313,97.3,96.4,98.3,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC04,08,EDUCA4,CAT5,_ALTETH3,RESP054,"(38.843840757000464, -106.13361092099967)"
2018,CO,Colorado,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),Yes,"Less than $15,000",Household Income,33,30.7,20.9,40.5,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC04,08,INCOME1,CAT6,_ALTETH3,RESP046,"(38.843840757000464, -106.13361092099967)"
2018,CO,Colorado,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),No,"Less than $15,000",Household Income,92,69.3,59.5,79.1,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC04,08,INCOME1,CAT6,_ALTETH3,RESP054,"(38.843840757000464, -106.13361092099967)"
2018,CO,Colorado,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),Yes,"$15,000-$24,999",Household Income,54,17.2,12.5,21.8,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC04,08,INCOME2,CAT6,_ALTETH3,RESP046,"(38.843840757000464, -106.13361092099967)"
2018,CO,Colorado,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),No,"$15,000-$24,999",Household Income,294,82.8,78.2,87.5,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC04,08,INCOME2,CAT6,_ALTETH3,RESP054,"(38.843840757000464, -106.13361092099967)"
